user_id,block_number,trial_number,classification_decision,stimulus_seen,dss_judgment,decision_time,correct_classification
38,3,34,signal,9.89,signal,1.695961,signal
36,3,81,noise,5.87,noise,1.765545,noise
32,3,41,signal,7.82,signal,2.654157,signal
34,3,99,noise,4.63,signal,1.922375,signal
31,3,73,noise,6.13,noise,1.38517,noise
37,3,14,signal,7.82,noise,1.793704,signal
33,3,94,signal,7.0,noise,2.844535,noise
36,3,82,signal,7.62,signal,1.724997,signal
31,3,74,signal,6.77,signal,2.105603,signal
34,3,100,noise,5.54,noise,2.334963,noise
37,3,15,signal,7.35,noise,1.737267,signal
33,3,95,noise,6.99,noise,1.530564,noise
38,3,35,signal,6.9,signal,3.789291,signal
32,3,42,noise,6.18,noise,3.306088,signal
36,3,83,noise,5.44,noise,1.737797,noise
31,3,75,signal,7.92,signal,1.68163,signal
37,3,16,noise,4.72,noise,1.774933,noise
33,3,96,noise,8.12,noise,1.545186,signal
38,3,36,signal,6.56,signal,1.842154,signal
32,3,43,signal,6.46,signal,2.069794,signal
36,3,84,noise,3.57,noise,1.928772,noise
31,3,76,noise,5.64,noise,1.410836,noise
37,3,17,noise,4.7,noise,1.886765,noise
33,3,97,noise,3.25,noise,1.74599,noise
38,3,37,signal,6.86,signal,1.733823,signal
31,3,77,noise,5.44,noise,1.85211,noise
36,3,85,signal,5.47,signal,2.167698,noise
33,3,98,noise,7.13,noise,1.15669,signal
37,3,18,signal,7.64,noise,1.959383,noise
32,3,44,noise,5.79,noise,3.270608,noise
38,3,38,noise,6.74,noise,1.641715,signal
31,3,78,noise,5.08,noise,1.328689,noise
36,3,86,noise,7.71,noise,1.194264,signal
33,3,99,signal,8.31,signal,1.62506,signal
31,3,79,noise,5.15,noise,1.37692,noise
37,3,19,noise,5.06,noise,1.824078,noise
38,3,39,signal,5.68,signal,1.647609,signal
36,3,87,noise,4.02,noise,1.676367,noise
32,3,45,signal,6.81,signal,2.716072,noise
33,3,100,signal,4.78,signal,2.487776,noise
38,3,40,noise,5.49,noise,1.714711,noise
37,3,20,noise,5.84,noise,1.660361,noise
36,3,88,noise,6.58,signal,1.57522,signal
31,3,80,noise,6.41,noise,2.204709,noise
32,3,46,signal,6.63,signal,2.109328,signal
31,3,81,noise,4.11,noise,1.463084,noise
36,3,89,noise,6.63,noise,1.747876,noise
38,3,41,noise,5.59,noise,2.023928,noise
37,3,21,noise,6.36,noise,2.133831,noise
31,3,82,noise,4.46,noise,1.453174,noise
36,3,90,noise,6.74,noise,1.521614,noise
32,3,47,signal,7.27,signal,2.704245,signal
38,3,42,noise,7.86,noise,1.549238,signal
31,3,83,signal,6.94,signal,1.744806,signal
36,3,91,noise,4.07,noise,1.47755,noise
37,3,22,noise,3.55,noise,3.24766,noise
38,3,43,signal,6.77,signal,1.706522,signal
42,2,1,noise,6.63,signal,6.870871,signal
32,3,48,noise,5.52,noise,2.592474,noise
31,3,84,signal,8.44,signal,1.473134,signal
36,3,92,noise,4.13,noise,1.426249,noise
38,3,44,noise,6.47,noise,1.689476,noise
37,3,23,signal,8.19,noise,1.9362,signal
31,3,85,noise,5.02,noise,1.45925,noise
36,3,93,signal,5.86,signal,1.687993,signal
38,3,45,signal,5.83,signal,1.641403,noise
37,3,24,noise,4.6,noise,1.591973,noise
32,3,49,signal,7.22,noise,3.072602,signal
31,3,86,signal,8.25,noise,1.657878,signal
42,2,2,signal,4.45,noise,3.967953,noise
36,3,94,signal,7.1,signal,1.518066,signal
38,3,46,noise,6.9,noise,1.681277,noise
37,3,25,noise,5.1,noise,1.732444,noise
31,3,87,signal,8.49,noise,1.412695,signal
42,2,3,signal,7.16,noise,1.249761,signal
36,3,95,noise,7.64,noise,1.728261,signal
32,3,50,signal,7.32,signal,2.684618,signal
31,3,88,noise,5.31,noise,1.581359,noise
38,3,47,noise,6.74,noise,1.749208,noise
42,2,4,noise,6.75,noise,1.926958,noise
37,3,26,noise,6.42,noise,2.138493,noise
36,3,96,noise,6.19,noise,2.568274,noise
31,3,89,noise,4.61,noise,1.483042,noise
42,2,5,signal,7.72,signal,1.375784,noise
38,3,48,noise,4.87,noise,1.681776,noise
37,3,27,noise,5.4,noise,1.519037,noise
32,3,51,noise,6.82,noise,3.307319,noise
36,3,97,noise,6.31,noise,1.509007,noise
31,3,90,noise,6.2,noise,1.65232,noise
42,2,6,signal,5.93,noise,1.492109,signal
38,3,49,signal,8.59,signal,1.656578,signal
37,3,28,noise,6.55,noise,1.629381,noise
36,3,98,noise,5.39,noise,1.431542,noise
31,3,91,noise,4.66,signal,1.603578,noise
42,2,7,noise,5.89,noise,1.561267,noise
32,3,52,signal,8.9,noise,2.77517,signal
38,3,50,noise,5.69,noise,1.633234,noise
37,3,29,noise,5.17,noise,1.754574,noise
31,3,92,noise,4.11,noise,1.460837,noise
38,3,51,noise,6.33,noise,1.50121,noise
37,3,30,noise,6.44,noise,1.277192,noise
31,3,93,noise,3.79,noise,1.449953,noise
42,2,8,noise,5.7,noise,2.599783,noise
32,3,53,noise,6.18,noise,2.975501,signal
37,3,31,noise,5.92,noise,1.181,noise
36,3,99,noise,4.15,noise,3.92921,noise
38,3,52,noise,6.23,noise,2.054344,noise
42,2,9,signal,6.59,signal,1.653461,noise
31,3,94,noise,3.77,signal,1.748266,noise
37,3,32,noise,4.94,noise,1.413056,noise
36,3,100,noise,7.27,noise,1.660945,noise
32,3,54,noise,5.12,noise,2.614718,noise
31,3,95,noise,6.84,signal,1.302778,signal
42,2,10,signal,5.47,signal,1.66405,signal
37,3,33,noise,3.43,noise,1.468973,noise
38,3,53,noise,3.51,noise,2.428874,noise
31,3,96,signal,7.74,signal,1.482124,signal
37,3,34,noise,7.34,noise,1.421121,signal
32,3,55,signal,7.29,noise,2.648131,signal
31,3,97,signal,6.4,signal,1.571331,signal
44,1,1,signal,3.78,noise,7.566368,noise
38,3,54,noise,5.31,noise,2.756936,noise
37,3,35,noise,5.28,noise,1.527258,noise
42,3,1,noise,7.23,noise,2.394469,noise
31,3,98,signal,7.83,signal,1.352399,signal
44,1,2,noise,6.23,noise,1.580066,noise
32,3,56,noise,5.98,noise,2.705573,noise
37,3,36,noise,5.38,noise,1.525458,noise
38,3,55,noise,7.83,noise,1.758826,noise
42,3,2,noise,4.79,noise,1.577757,noise
31,3,99,noise,4.79,noise,2.124951,noise
37,3,37,signal,7.96,noise,1.61166,signal
44,1,3,noise,8.19,noise,1.932657,signal
42,3,3,noise,4.72,noise,1.274349,noise
38,3,56,noise,6.6,noise,2.219493,noise
31,3,100,noise,4.57,noise,1.316543,noise
32,3,57,signal,7.83,noise,3.115585,signal
42,3,4,signal,7.49,signal,1.60663,noise
37,3,38,noise,6.3,noise,2.109871,noise
44,1,4,signal,6.51,noise,2.215362,noise
38,3,57,signal,8.38,signal,1.721642,signal
44,1,5,noise,4.81,noise,1.1971,noise
42,3,5,signal,5.39,signal,1.768366,noise
38,3,58,noise,5.0,noise,1.67289,noise
37,3,39,noise,6.93,noise,2.331158,noise
32,3,58,signal,6.22,signal,3.65853,signal
44,1,6,noise,6.23,noise,1.768831,noise
42,3,6,signal,6.8,signal,1.793483,signal
38,3,59,noise,6.4,noise,1.648502,signal
37,3,40,noise,4.76,noise,1.702016,noise
38,3,60,noise,8.01,noise,1.465326,noise
42,3,7,noise,6.63,noise,2.011478,noise
44,1,7,noise,7.0,noise,2.596203,noise
32,3,59,signal,8.54,noise,3.595262,signal
37,3,41,noise,6.45,noise,2.002085,noise
38,3,61,signal,7.95,signal,1.661058,signal
42,3,8,signal,7.5,signal,1.498777,noise
44,1,8,noise,7.14,noise,1.29225,noise
37,3,42,noise,4.63,noise,1.776792,noise
42,3,9,signal,5.83,signal,1.541443,signal
38,3,62,noise,7.38,noise,1.665923,noise
32,3,60,signal,5.93,signal,3.567259,signal
37,3,43,noise,5.52,noise,1.599471,noise
44,1,9,noise,5.64,noise,2.217495,noise
38,3,63,noise,7.34,noise,1.500107,signal
42,3,10,noise,6.53,noise,1.905414,signal
37,3,44,noise,5.01,noise,1.569422,noise
44,1,10,noise,7.91,noise,2.170203,noise
38,3,64,noise,5.57,noise,1.584916,noise
42,3,11,signal,6.63,signal,1.423076,signal
32,3,61,signal,6.88,signal,3.064547,signal
37,3,45,noise,4.92,noise,1.679035,noise
42,3,12,noise,4.45,noise,1.383295,noise
38,3,65,noise,5.45,noise,1.60354,noise
37,3,46,signal,7.3,noise,1.73105,noise
42,3,13,noise,7.16,noise,1.450977,signal
38,3,66,noise,6.93,noise,1.540026,noise
32,3,62,noise,5.13,noise,3.09271,noise
42,3,14,noise,6.75,noise,1.404464,noise
37,3,47,noise,5.48,noise,1.893068,noise
38,3,67,noise,6.81,noise,1.433008,signal
44,2,1,noise,5.42,noise,2.22871,noise
42,3,15,signal,7.72,signal,1.336024,noise
37,3,48,noise,7.05,noise,1.430521,signal
43,1,1,signal,9.43,signal,18.651735,signal
32,3,63,signal,6.08,signal,3.094761,signal
44,2,2,noise,4.66,noise,1.538739,noise
38,3,68,noise,6.71,noise,2.625793,noise
42,3,16,noise,5.93,noise,1.490407,signal
37,3,49,noise,8.26,noise,1.524334,signal
44,2,3,noise,6.89,noise,1.101539,noise
38,3,69,noise,5.05,noise,1.494487,noise
42,3,17,noise,5.89,noise,1.403693,noise
37,3,50,noise,5.03,noise,1.790606,noise
44,2,4,noise,7.19,noise,1.25705,noise
32,3,64,noise,6.38,noise,3.433266,noise
38,3,70,noise,5.73,noise,1.370169,noise
42,3,18,noise,5.7,noise,1.680585,noise
44,2,5,noise,7.31,noise,1.23807,noise
38,3,71,noise,5.49,noise,1.462817,signal
32,3,65,signal,8.79,signal,2.428475,signal
42,3,19,signal,6.59,signal,1.519747,noise
37,3,51,noise,6.89,noise,2.922153,noise
44,2,6,noise,5.27,noise,1.592608,noise
42,3,20,signal,5.47,signal,1.216806,signal
38,3,72,noise,4.62,noise,2.102198,noise
44,2,7,noise,6.97,noise,1.733741,noise
37,3,52,signal,7.74,noise,2.126372,signal
42,3,21,signal,6.39,signal,1.472525,signal
32,3,66,signal,7.1,noise,3.389808,noise
38,3,73,noise,6.91,noise,1.486429,noise
44,2,8,noise,5.29,noise,1.252956,signal
37,3,53,noise,5.17,noise,1.69619,noise
42,3,22,noise,5.66,noise,1.408828,noise
44,2,9,signal,7.17,noise,1.404857,signal
38,3,74,signal,5.96,signal,1.897616,noise
43,1,2,noise,6.2,noise,12.414576,noise
42,3,23,noise,8.92,noise,1.274102,noise
44,2,10,signal,4.59,noise,1.314001,noise
37,3,54,signal,8.68,noise,2.24309,signal
32,3,67,noise,4.59,signal,3.163817,noise
38,3,75,noise,5.38,noise,1.725054,noise
42,3,24,noise,7.03,noise,1.28611,noise
37,3,55,noise,4.78,noise,1.669946,noise
43,1,3,noise,5.17,noise,2.548157,noise
42,3,25,noise,6.23,noise,1.289399,noise
38,3,76,signal,6.33,signal,1.584819,noise
32,3,68,signal,6.04,signal,2.912793,signal
43,1,4,noise,3.91,noise,1.578433,noise
37,3,56,noise,5.12,noise,1.753637,noise
42,3,26,noise,6.61,noise,1.255764,noise
38,3,77,noise,4.98,noise,1.453376,noise
44,3,1,noise,3.78,noise,2.308864,noise
37,3,57,noise,6.38,noise,1.620421,noise
42,3,27,signal,4.55,signal,1.657128,signal
32,3,69,noise,5.79,noise,2.582954,noise
38,3,78,noise,5.64,noise,1.553401,noise
44,3,2,noise,6.23,noise,1.172279,noise
42,3,28,noise,4.85,noise,1.416741,noise
44,3,3,noise,8.19,noise,1.160081,signal
37,3,58,noise,4.94,noise,1.62435,noise
38,3,79,noise,5.26,noise,1.774936,noise
32,3,70,noise,5.43,noise,2.027684,noise
42,3,29,signal,5.73,signal,1.387514,signal
44,3,4,signal,6.51,noise,1.356446,noise
37,3,59,noise,5.95,noise,1.576345,noise
38,3,80,signal,7.23,signal,1.632155,signal
44,3,5,noise,4.81,noise,1.108514,noise
42,3,30,signal,6.61,signal,1.421999,signal
32,3,71,noise,6.93,noise,2.90303,signal
37,3,60,noise,3.01,noise,1.804735,noise
44,3,6,noise,6.23,noise,1.283447,noise
38,3,81,signal,4.31,signal,1.861077,noise
42,3,31,noise,6.38,noise,1.395344,noise
37,3,61,noise,6.31,noise,1.472848,noise
44,3,7,noise,7.0,noise,1.427616,noise
32,3,72,signal,7.66,noise,2.161931,signal
42,3,32,signal,7.03,signal,1.43044,signal
38,3,82,signal,5.69,signal,1.923952,signal
37,3,62,noise,5.44,noise,1.5372,noise
42,3,33,noise,5.65,noise,1.381137,noise
43,1,5,signal,7.27,signal,11.364635,signal
44,3,8,noise,7.14,noise,1.731543,noise
38,3,83,noise,5.96,noise,1.736669,noise
32,3,73,signal,7.07,noise,2.726075,signal
37,3,63,noise,4.9,noise,1.528689,noise
44,3,9,noise,5.64,noise,1.025734,noise
42,3,34,noise,5.41,noise,1.645482,noise
38,3,84,noise,9.01,noise,1.426991,signal
44,3,10,noise,7.91,noise,1.837191,noise
42,3,35,signal,6.55,signal,1.423108,signal
37,3,64,noise,7.13,noise,2.29126,signal
38,3,85,noise,5.86,noise,1.412877,noise
44,3,11,noise,5.42,noise,1.081067,noise
32,3,74,signal,6.84,signal,3.911026,signal
42,3,36,noise,6.12,noise,1.518639,noise
37,3,65,noise,6.54,noise,1.661582,noise
38,3,86,noise,5.75,noise,1.392446,noise
44,3,12,noise,4.66,noise,1.183564,noise
42,3,37,noise,10.07,noise,1.749775,signal
44,3,13,noise,6.89,noise,1.079502,noise
38,3,87,noise,6.48,noise,1.504624,noise
46,1,1,signal,5.77,noise,5.887167,noise
37,3,66,signal,8.13,noise,1.836629,signal
42,3,38,signal,6.59,signal,1.360562,noise
37,3,67,noise,4.94,noise,1.608115,noise
38,3,88,signal,8.38,signal,1.769218,signal
44,3,14,noise,7.19,noise,2.166395,noise
32,3,75,signal,5.29,signal,4.502844,noise
42,3,39,noise,6.8,noise,1.459584,noise
44,3,15,noise,7.31,noise,1.180599,noise
38,3,89,noise,4.4,noise,1.537997,noise
37,3,68,noise,5.65,noise,1.841893,noise
42,3,40,noise,6.85,noise,1.370721,noise
48,1,1,noise,7.62,noise,28.843724,noise
44,3,16,noise,5.27,noise,1.612793,noise
46,1,2,signal,8.26,signal,5.44658,signal
38,3,90,noise,6.55,noise,1.683522,noise
37,3,69,noise,3.89,noise,2.080245,noise
42,3,41,noise,5.43,noise,1.64561,noise
32,3,76,signal,7.11,signal,4.015072,signal
44,3,17,noise,6.97,noise,1.196696,noise
38,3,91,signal,4.6,signal,1.748721,signal
42,3,42,signal,6.62,signal,1.49031,noise
46,1,3,signal,6.57,signal,2.560785,noise
48,1,2,noise,4.78,signal,3.293877,noise
37,3,70,noise,3.15,noise,1.56143,noise
44,3,18,noise,5.29,noise,1.620127,signal
42,3,43,noise,7.21,noise,1.507849,noise
38,3,92,noise,5.39,noise,2.181539,noise
32,3,77,noise,4.46,noise,3.523598,noise
44,3,19,signal,7.17,noise,1.331938,signal
37,3,71,signal,7.24,noise,1.838877,noise
46,1,4,noise,4.09,noise,2.807981,noise
42,3,44,signal,4.84,signal,1.355851,signal
38,3,93,signal,7.17,signal,1.695294,signal
48,1,3,noise,8.69,noise,3.099367,noise
37,3,72,noise,5.09,noise,1.55536,noise
44,3,20,signal,4.59,noise,1.295074,noise
32,3,78,signal,6.9,signal,2.471563,noise
42,3,45,noise,6.4,noise,1.269879,noise
38,3,94,noise,6.41,noise,1.614807,noise
46,1,5,signal,7.02,noise,2.412905,noise
37,3,73,noise,4.05,noise,1.599641,noise
42,3,46,signal,7.18,signal,1.292395,signal
44,3,21,noise,4.55,noise,1.587523,noise
45,1,1,noise,7.03,noise,5.109124,noise
48,1,4,noise,5.05,noise,3.272446,noise
44,3,22,noise,3.79,noise,1.082604,noise
32,3,79,noise,5.44,noise,2.940706,noise
37,3,74,noise,6.61,noise,1.611139,noise
42,3,47,signal,7.37,signal,1.509023,signal
38,3,95,noise,5.73,noise,2.276222,noise
46,1,6,signal,7.89,signal,2.28189,signal
42,3,48,noise,5.94,noise,1.28898,noise
44,3,23,noise,4.84,noise,1.662135,noise
37,3,75,noise,6.65,noise,1.625037,noise
45,1,2,noise,7.71,noise,2.795527,signal
38,3,96,noise,4.71,noise,1.843741,noise
48,1,5,noise,4.47,noise,1.963849,noise
46,1,7,noise,5.46,noise,2.48784,noise
44,3,24,noise,8.01,noise,1.235715,signal
42,3,49,noise,7.61,noise,1.449181,noise
37,3,76,noise,4.93,noise,1.692361,noise
32,3,80,noise,5.87,noise,4.049836,noise
38,3,97,noise,6.52,noise,1.84507,noise
44,3,25,signal,5.28,noise,1.150618,noise
48,1,6,noise,7.28,noise,1.899713,noise
45,1,3,noise,5.34,noise,2.480957,noise
42,3,50,noise,5.87,noise,1.407806,noise
37,3,77,noise,6.21,noise,1.676237,noise
44,3,26,noise,6.48,noise,1.098106,noise
46,1,8,noise,7.43,noise,2.79882,signal
38,3,98,noise,8.58,noise,1.724929,noise
42,3,51,noise,6.3,noise,1.730045,noise
48,1,7,noise,7.69,signal,2.110385,signal
37,3,78,noise,6.42,noise,1.95743,noise
32,3,81,noise,6.28,noise,3.607442,noise
44,3,27,noise,4.16,noise,1.981575,noise
46,1,9,noise,5.93,noise,2.25112,noise
42,3,52,noise,5.06,noise,1.586124,noise
38,3,99,noise,4.76,noise,2.3238,noise
45,1,4,signal,6.19,noise,4.731363,noise
44,3,28,noise,4.34,noise,1.341637,noise
37,3,79,noise,4.32,noise,1.681727,noise
42,3,53,signal,6.29,signal,1.373291,signal
46,1,10,signal,7.87,signal,1.852189,signal
32,3,82,signal,7.01,signal,2.439832,noise
38,3,100,noise,7.29,noise,1.936017,signal
48,1,8,noise,7.1,noise,3.030361,noise
37,3,80,noise,5.64,noise,1.407316,noise
44,3,29,noise,8.52,noise,1.710386,signal
42,3,54,noise,5.93,noise,1.651551,noise
45,1,5,noise,5.59,noise,2.276216,noise
37,3,81,noise,8.69,noise,1.443999,signal
42,3,55,noise,4.93,noise,1.430627,noise
48,1,9,noise,4.79,noise,2.379149,noise
32,3,83,noise,5.66,noise,3.269121,noise
45,1,6,signal,7.38,noise,2.137863,noise
37,3,82,noise,6.48,noise,1.400764,noise
42,3,56,noise,6.62,noise,1.329916,noise
44,3,30,noise,6.84,noise,3.4959,noise
37,3,83,noise,6.65,noise,1.448229,noise
48,1,10,noise,5.35,signal,2.123611,signal
42,3,57,noise,4.8,noise,1.43167,noise
32,3,84,signal,7.76,noise,2.878225,noise
44,3,31,noise,5.42,noise,2.359798,noise
37,3,84,noise,5.12,noise,1.481841,noise
42,3,58,signal,6.9,signal,1.42876,signal
45,1,7,noise,6.53,noise,3.732951,noise
46,2,1,noise,5.64,noise,2.776538,noise
37,3,85,noise,5.96,noise,1.449453,noise
32,3,85,noise,5.54,noise,2.510347,noise
44,3,32,noise,6.68,noise,1.685365,noise
42,3,59,signal,5.17,signal,1.623202,noise
46,2,2,signal,8.72,signal,2.142858,signal
42,3,60,noise,6.28,noise,1.410759,noise
45,1,8,signal,5.84,signal,3.14458,signal
44,3,33,noise,4.76,noise,1.819723,noise
37,3,86,noise,7.71,noise,1.970796,signal
32,3,86,signal,5.83,signal,2.563231,noise
49,1,1,noise,7.91,noise,5.02902,signal
44,3,34,noise,5.07,noise,1.099687,noise
42,3,61,signal,7.67,signal,1.385309,signal
50,1,1,signal,7.59,signal,11.354185,signal
46,2,3,noise,5.76,signal,2.396134,signal
45,1,9,signal,7.49,noise,2.192705,noise
37,3,87,noise,7.26,noise,2.060332,signal
42,3,62,signal,5.16,signal,1.430273,signal
32,3,87,noise,4.8,noise,2.455861,noise
44,3,35,noise,5.6,noise,1.876597,noise
48,2,1,noise,6.79,noise,2.55932,noise
46,2,4,noise,5.16,noise,2.051857,noise
37,3,88,noise,6.33,noise,1.85423,signal
49,1,2,noise,7.91,noise,3.399738,signal
42,3,63,noise,7.59,noise,1.433182,noise
45,1,10,signal,8.04,signal,2.485018,signal
44,3,36,noise,4.45,noise,1.51276,noise
32,3,88,noise,6.16,noise,2.288251,noise
49,1,3,signal,6.38,noise,1.379559,noise
37,3,89,noise,5.11,noise,1.573693,noise
46,2,5,noise,5.46,noise,1.949148,noise
50,1,2,signal,6.76,noise,4.803375,noise
48,2,2,noise,5.07,noise,2.366229,noise
42,3,64,noise,5.72,noise,2.136151,noise
44,3,37,noise,7.37,noise,1.702963,signal
37,3,90,noise,5.45,noise,1.48828,noise
32,3,89,signal,7.0,signal,2.347756,signal
44,3,38,signal,4.83,noise,1.029512,noise
46,2,6,noise,5.88,noise,1.845472,noise
42,3,65,noise,5.35,noise,1.840991,noise
48,2,3,signal,7.17,signal,2.204151,signal
35,1,1,signal,4.82,noise,11.188894,noise
37,3,91,noise,5.21,noise,1.757931,signal
44,3,39,signal,6.48,noise,1.907182,noise
46,2,7,noise,5.33,noise,1.947219,noise
42,3,66,noise,7.42,noise,1.38258,signal
50,1,3,signal,6.1,noise,3.970587,signal
44,3,40,signal,7.05,noise,1.218733,signal
42,3,67,noise,9.33,noise,1.338572,signal
47,1,1,noise,5.93,noise,31.731435,noise
37,3,92,noise,3.81,noise,2.163954,noise
35,1,2,noise,4.58,noise,2.78989,noise
32,3,90,signal,6.78,noise,4.227663,signal
46,2,8,signal,7.75,signal,2.105516,signal
48,2,4,noise,4.71,noise,3.164045,noise
42,3,68,noise,6.37,noise,0.982501,noise
44,3,41,signal,6.55,noise,1.580818,noise
49,1,4,noise,6.36,noise,7.218989,noise
46,2,9,signal,7.52,noise,1.654798,noise
37,3,93,noise,5.57,noise,2.103244,noise
42,3,69,noise,6.21,noise,1.269647,noise
50,1,4,signal,6.38,noise,4.548334,noise
48,2,5,noise,6.83,noise,2.33754,signal
49,1,5,noise,3.74,noise,1.596492,noise
32,3,91,signal,7.64,signal,3.034141,signal
44,3,42,noise,4.14,noise,2.048848,noise
49,1,6,noise,5.28,noise,0.925177,noise
42,3,70,noise,8.26,noise,1.700984,signal
46,2,10,noise,5.64,noise,2.627489,noise
37,3,94,noise,2.7,noise,1.988274,noise
48,2,6,signal,6.47,signal,1.901162,signal
44,3,43,noise,8.27,noise,1.93049,signal
35,1,3,signal,6.29,signal,5.739778,signal
49,1,7,noise,4.23,noise,1.092227,noise
50,1,5,signal,6.64,noise,2.602625,noise
42,3,71,noise,6.69,noise,1.552524,signal
37,3,95,noise,5.27,noise,1.824848,noise
32,3,92,noise,4.57,signal,3.612308,noise
49,1,8,noise,5.25,noise,1.464256,noise
44,3,44,noise,7.98,noise,1.982748,signal
42,3,72,noise,6.45,noise,1.243341,signal
50,1,6,signal,4.77,noise,3.049114,noise
48,2,7,noise,6.47,signal,3.414133,signal
37,3,96,noise,6.25,noise,2.375885,noise
44,3,45,signal,6.4,noise,1.663264,noise
42,3,73,signal,7.87,signal,1.608496,signal
32,3,93,signal,5.56,signal,2.861165,noise
35,1,4,signal,6.08,noise,4.432735,noise
37,3,97,noise,6.33,noise,1.521679,noise
42,3,74,noise,6.64,noise,1.394786,noise
48,2,8,noise,6.51,noise,1.719551,noise
44,3,46,signal,4.3,noise,1.8696,noise
35,1,5,noise,6.14,noise,1.878454,noise
32,3,94,signal,6.71,signal,2.306932,signal
50,1,7,signal,5.42,signal,3.245913,signal
42,3,75,signal,6.9,signal,1.470496,signal
37,3,98,noise,6.15,noise,1.760788,noise
46,3,1,noise,5.77,noise,5.761105,noise
44,3,47,noise,6.66,noise,1.729599,noise
48,2,9,noise,7.06,noise,2.239412,noise
42,3,76,noise,5.76,noise,1.376307,noise
37,3,99,noise,5.09,noise,1.658215,noise
46,3,2,signal,8.26,signal,2.100445,signal
32,3,95,signal,7.22,noise,3.232878,signal
44,3,48,noise,5.82,noise,2.327191,noise
50,1,8,signal,4.98,noise,3.092926,noise
42,3,77,signal,4.82,signal,1.767076,signal
48,2,10,noise,6.06,noise,2.021494,noise
49,1,9,noise,6.32,noise,9.143512,noise
37,3,100,noise,5.39,noise,1.989768,noise
35,1,6,signal,5.9,noise,4.702302,noise
46,3,3,noise,6.57,signal,2.355419,noise
42,3,78,noise,6.73,noise,1.695181,noise
44,3,49,noise,4.91,noise,1.806213,noise
50,1,9,signal,5.85,noise,2.272311,noise
32,3,96,signal,6.78,signal,3.251949,noise
35,1,7,noise,4.69,noise,1.837215,noise
46,3,4,noise,4.09,noise,1.510796,noise
49,1,10,noise,5.66,noise,2.982286,noise
44,3,50,noise,5.69,noise,1.436408,noise
42,3,79,signal,5.1,signal,1.554038,signal
50,1,10,signal,5.04,signal,2.112236,signal
48,3,1,noise,7.62,noise,2.271089,noise
46,3,5,noise,7.02,noise,1.888026,noise
42,3,80,noise,8.31,noise,1.441775,noise
44,3,51,noise,6.05,noise,1.516192,noise
32,3,97,noise,6.37,noise,2.918502,signal
35,1,8,signal,6.58,noise,3.536031,noise
42,3,81,noise,7.05,noise,1.302846,noise
47,1,2,noise,4.76,signal,24.188717,noise
48,3,2,signal,4.78,signal,1.814128,noise
44,3,52,noise,6.5,noise,1.641235,noise
32,3,98,signal,7.82,signal,2.000337,signal
46,3,6,signal,7.89,signal,2.423183,signal
35,1,9,noise,5.25,noise,1.710619,noise
42,3,82,noise,6.88,noise,1.34611,signal
44,3,53,noise,5.2,noise,0.965193,noise
48,3,3,noise,8.69,noise,1.54006,noise
44,3,54,noise,3.79,noise,0.967045,noise
42,3,83,noise,7.76,noise,1.416446,noise
46,3,7,noise,5.46,noise,1.967125,noise
32,3,99,signal,6.91,noise,2.602589,noise
45,2,1,signal,7.24,noise,5.781015,noise
42,3,84,noise,5.81,noise,1.426088,noise
44,3,55,noise,8.12,noise,1.659255,signal
48,3,4,noise,5.05,noise,1.773261,noise
50,2,1,signal,7.31,signal,2.087287,signal
46,3,8,noise,7.43,noise,2.171753,signal
35,1,10,signal,7.58,noise,3.994084,signal
44,3,56,signal,5.69,noise,1.059783,noise
42,3,85,noise,7.79,signal,1.241682,signal
32,3,100,signal,8.7,signal,2.6619,signal
49,2,1,noise,6.12,noise,4.994946,noise
47,1,3,noise,4.74,noise,6.554053,noise
48,3,5,noise,4.47,noise,1.947339,noise
44,3,57,signal,7.81,noise,1.767367,signal
46,3,9,noise,5.93,noise,2.613989,noise
42,3,86,signal,6.92,signal,1.869811,signal
45,2,2,noise,7.51,signal,4.240468,noise
48,3,6,noise,7.28,noise,1.612867,noise
50,2,2,signal,5.43,signal,4.171325,noise
49,2,2,noise,6.78,noise,2.751719,noise
42,3,87,noise,6.04,noise,1.448234,noise
44,3,58,noise,4.99,noise,1.900853,noise
42,3,88,noise,8.26,noise,1.366293,signal
50,2,3,signal,6.02,signal,2.096678,signal
46,3,10,signal,7.87,signal,3.267349,signal
49,2,3,noise,8.05,noise,2.108838,signal
44,3,59,noise,7.41,noise,1.927167,noise
48,3,7,signal,7.69,signal,3.120662,signal
42,3,89,noise,6.6,noise,1.313874,noise
45,2,3,signal,5.82,noise,4.961505,noise
49,2,4,signal,9.42,signal,2.352072,signal
42,3,90,noise,6.2,noise,1.458308,noise
44,3,60,noise,5.37,noise,2.205385,noise
46,3,11,noise,5.64,noise,2.971868,noise
50,2,4,signal,4.66,noise,3.083235,noise
48,3,8,noise,7.1,noise,2.202274,noise
44,3,61,noise,7.93,noise,1.657451,signal
42,3,91,noise,3.85,noise,1.759572,noise
49,2,5,noise,5.97,noise,2.143259,signal
47,1,4,noise,5.24,noise,9.510495,noise
50,2,5,signal,5.62,signal,2.018727,signal
46,3,12,signal,8.72,signal,2.639586,signal
45,2,4,noise,6.74,noise,4.284838,noise
49,2,6,noise,4.23,noise,1.259428,noise
42,3,92,signal,6.24,signal,1.562163,noise
44,3,62,signal,6.27,noise,1.990648,noise
48,3,9,noise,4.79,noise,3.177251,noise
50,2,6,signal,6.92,noise,2.207133,noise
